MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
213,132,212,243,154,54,430,275,262,2022-01-22 17:22:31.858
212,132,159,244,155,56,430,275,260,2022-01-22 17:22:31.970
216,136,188,243,156,53,429,273,259,2022-01-22 17:22:32.081
213,132,192,243,158,58,430,277,259,2022-01-22 17:22:32.193
213,129,157,244,155,54,431,278,262,2022-01-22 17:22:32.305
216,131,211,241,156,52,428,274,260,2022-01-22 17:22:32.417
213,133,156,241,151,53,430,274,262,2022-01-22 17:22:32.529
213,132,196,243,154,54,430,275,262,2022-01-22 17:22:32.641
216,134,186,243,156,53,428,273,257,2022-01-22 17:22:32.752
216,136,164,243,156,53,428,273,259,2022-01-22 17:22:32.864
213,132,211,244,158,58,431,277,259,2022-01-22 17:22:32.975
213,132,149,244,153,54,430,275,259,2022-01-22 17:22:33.087
216,131,201,243,156,53,428,273,260,2022-01-22 17:22:33.199
213,132,176,241,153,52,430,274,262,2022-01-22 17:22:33.311
213,129,167,241,155,53,430,275,262,2022-01-22 17:22:33.423
216,134,206,243,156,53,428,273,257,2022-01-22 17:22:33.534
213,132,151,243,155,58,431,278,259,2022-01-22 17:22:33.646
214,131,206,246,155,56,430,276,257,2022-01-22 17:22:33.757
216,134,169,243,156,53,428,273,260,2022-01-22 17:22:33.870
216,136,175,243,156,55,428,273,257,2022-01-22 17:22:33.982
216,134,201,243,156,53,427,273,260,2022-01-22 17:22:34.093
214,131,152,243,158,56,429,276,257,2022-01-22 17:22:34.204
213,129,209,244,154,54,430,275,262,2022-01-22 17:22:34.316
216,131,162,243,156,53,428,273,260,2022-01-22 17:22:34.428
216,132,183,241,156,53,428,273,260,2022-01-22 17:22:34.540
216,132,192,243,156,53,427,273,260,2022-01-22 17:22:34.651
213,129,153,243,155,56,432,278,258,2022-01-22 17:22:34.763
216,134,210,243,156,53,428,273,260,2022-01-22 17:22:34.874
