MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
529,924,847,794,986,29,930,882,291,2022-01-23 12:35:00.911
528,926,856,800,994,30,933,881,291,2022-01-23 12:35:01.027
530,925,853,799,989,34,933,884,289,2022-01-23 12:35:01.127
528,926,856,800,994,29,933,881,290,2022-01-23 12:35:01.243
530,923,847,794,986,29,930,882,292,2022-01-23 12:35:01.359
532,925,849,793,983,33,930,882,289,2022-01-23 12:35:01.475
529,928,850,798,994,29,931,881,290,2022-01-23 12:35:01.578
529,927,854,799,989,34,933,885,290,2022-01-23 12:35:01.697
529,925,853,797,989,34,933,884,289,2022-01-23 12:35:01.797
527,928,854,800,991,30,933,885,290,2022-01-23 12:35:01.912
529,925,853,797,985,34,935,883,289,2022-01-23 12:35:02.028
531,925,848,792,983,32,931,882,289,2022-01-23 12:35:02.144
529,926,847,795,987,29,930,882,291,2022-01-23 12:35:02.244
529,924,847,792,982,31,931,882,289,2022-01-23 12:35:02.360
531,925,852,793,983,34,933,884,289,2022-01-23 12:35:02.476
531,924,847,794,986,29,931,882,291,2022-01-23 12:35:02.591
531,925,849,793,983,33,934,882,287,2022-01-23 12:35:02.697
527,926,848,794,990,29,930,882,291,2022-01-23 12:35:02.813
528,926,854,800,994,32,933,884,290,2022-01-23 12:35:02.913
530,925,853,796,985,34,933,883,289,2022-01-23 12:35:03.030
527,926,855,797,989,34,933,884,290,2022-01-23 12:35:03.145
528,925,852,796,985,32,933,884,289,2022-01-23 12:35:03.261
527,923,848,794,992,29,930,882,291,2022-01-23 12:35:03.361
533,925,847,792,984,31,930,882,289,2022-01-23 12:35:03.477
532,925,849,793,983,32,934,882,289,2022-01-23 12:35:03.592
527,926,852,800,994,30,932,881,290,2022-01-23 12:35:03.699
524,926,854,798,993,30,933,881,290,2022-01-23 12:35:03.816
529,926,850,798,994,29,931,882,290,2022-01-23 12:35:03.931
529,926,853,800,993,32,933,884,290,2022-01-23 12:35:04.031
532,925,849,793,983,33,934,882,289,2022-01-23 12:35:04.147
528,926,850,798,994,29,931,881,290,2022-01-23 12:35:04.263
531,926,850,794,990,29,931,880,290,2022-01-23 12:35:04.379
530,926,850,795,992,29,931,880,290,2022-01-23 12:35:04.478
531,925,853,796,988,34,935,883,289,2022-01-23 12:35:04.600
535,924,847,794,986,29,930,882,290,2022-01-23 12:35:04.701
535,924,848,792,984,31,934,882,289,2022-01-23 12:35:04.816
536,925,849,793,985,33,934,882,287,2022-01-23 12:35:04.933
